mode,run_id,sub,sid,jti,stream_start_ns,revoke_sent_ns,termination_ns,latency_to_enforce_ms,risk_window_ms,risk_window_ms_censored,risk_window_messages,post_revoke_deny,still_running_after_observe,receiver_status,receiver_body,output_lines,observe_after_revoke_ms,token_issuer,auth_flow,event_match_fields
baseline-openfga,21,user-alice-5f116a72-667c-4c4d-a7a8-814b71a35deb,2dac00f4-e90d-4ef2-8a94-89436453ebf7,4340e38c-32cd-40ae-97c4-7117cf907447,1774204174185215269,1774204175185305779,,,2009.313,1,197,1,1,200,"{""published"":true,""event_id"":""a45631e8b1390087da8db99c72b089ae"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:2dac00f4-e90d-4ef2-8a94-89436453ebf7"",""jti:4340e38c-32cd-40ae-97c4-7117cf907447""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,22,user-alice-c63cf719-893b-4063-be2d-213bf80ddf06,f1db772e-4d8e-44d6-8661-a1ce2c281c01,e4e75bab-583c-4eb4-bcc4-66d44cafe791,1774204177238335141,1774204178238425399,,,2015.564,1,198,1,1,200,"{""published"":true,""event_id"":""07f1abd3d75d07ff10b7658c10a2abdc"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:f1db772e-4d8e-44d6-8661-a1ce2c281c01"",""jti:e4e75bab-583c-4eb4-bcc4-66d44cafe791""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,23,user-alice-d5186afd-1cec-4f69-b126-6e1cdf46cc1b,8748e013-c93e-4859-8900-a061d846ecf8,2b7d55d6-351e-4c85-8e9d-83cad8e27f53,1774204180297734649,1774204181297827872,,,2010.794,1,197,1,1,200,"{""published"":true,""event_id"":""145c2c70e5505de75939933bb8efe871"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:8748e013-c93e-4859-8900-a061d846ecf8"",""jti:2b7d55d6-351e-4c85-8e9d-83cad8e27f53""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,24,user-alice-4d441d31-a003-4e47-a18b-6bb76e7ce465,368555f7-8639-4e57-bc99-8b9546cc0fa5,964d4111-5b71-4611-96af-c20c703033a1,1774204183355441349,1774204184355472923,,,2015.29,1,198,1,1,200,"{""published"":true,""event_id"":""337af7ce4ddf6c85bbaf986bb5b0e4d1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:368555f7-8639-4e57-bc99-8b9546cc0fa5"",""jti:964d4111-5b71-4611-96af-c20c703033a1""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,25,user-alice-3df82019-0828-4f5f-b5e1-e5b021c6d69b,5f379885-b76b-4c69-846c-522abe477c63,7d07f79c-49f5-4dee-a7f0-c71570292ebd,1774204186413829946,1774204187413924865,,,2009.971,1,197,1,1,200,"{""published"":true,""event_id"":""9ee48920ebc2e2577ce34d786d65ec15"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:5f379885-b76b-4c69-846c-522abe477c63"",""jti:7d07f79c-49f5-4dee-a7f0-c71570292ebd""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,26,user-alice-ac17e489-96b3-469c-a63a-8af3eb2973f9,9647939f-fac8-4467-89f9-3756e6069bbd,994502f4-d7d5-4ba5-82d6-6d4724d9e909,1774204189469481263,1774204190469574682,,,2011.353,1,197,1,1,200,"{""published"":true,""event_id"":""2b300b9ea0f06d1557449050cd11258d"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:9647939f-fac8-4467-89f9-3756e6069bbd"",""jti:994502f4-d7d5-4ba5-82d6-6d4724d9e909""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,27,user-alice-38ef7220-7d7b-489f-9605-97a4118a512e,29815ad7-3768-4bf4-ab84-094560dc5fb2,69292292-f6cd-4a22-967d-8fde73aacf0e,1774204192523440533,1774204193523516598,,,2014.514,1,198,1,1,200,"{""published"":true,""event_id"":""75086086f5d0074535c774f9f08d07d0"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:29815ad7-3768-4bf4-ab84-094560dc5fb2"",""jti:69292292-f6cd-4a22-967d-8fde73aacf0e""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,28,user-alice-81c028c5-e503-457f-824d-56090fba7696,a9812af4-de81-49d8-b58a-df9be69d5e30,2fc305f6-a2bb-424c-a8d3-6976d47eefc0,1774204195580075998,1774204196580158225,,,2010.608,1,197,1,1,200,"{""published"":true,""event_id"":""1fcba4a88879b64cccb9655c9395249b"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:a9812af4-de81-49d8-b58a-df9be69d5e30"",""jti:2fc305f6-a2bb-424c-a8d3-6976d47eefc0""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,29,user-alice-e9cd97be-be41-4de7-904a-9895f37dc758,6c3b8cfb-83bc-4fc8-8160-e21664cb0bc5,a7694a43-20b8-49c3-a9a7-138beb3f2910,1774204198635563524,1774204199635650004,,,2008.94,1,197,1,1,200,"{""published"":true,""event_id"":""ae3d6bdfd880e940a76c3984c08c223a"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:6c3b8cfb-83bc-4fc8-8160-e21664cb0bc5"",""jti:a7694a43-20b8-49c3-a9a7-138beb3f2910""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,30,user-alice-0eac4139-dc6b-46ee-8a1b-5a41d0ce72dd,7c40a69c-93a6-42b6-817e-483542f8fc1e,a50053fa-dc4e-4ad9-93ba-5c676a0a3ce3,1774204201690263094,1774204202690346573,,,2013.574,1,198,1,1,200,"{""published"":true,""event_id"":""3213eb9ce10fd6119553efe59b9ac4d4"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:7c40a69c-93a6-42b6-817e-483542f8fc1e"",""jti:a50053fa-dc4e-4ad9-93ba-5c676a0a3ce3""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
